n1,n_id,g1,g2,g3,g4,g5,g6,l1,l2,l3,l4,ppm
9,55,3.111111,2.888889,0.468565,0.676186,0.601423,0.584025,0.935493,0.625458,0.468565,0.601423,-660.557602609196
9,55,3.111111,2.888889,0.468565,0.676186,0.601423,0.584025,0.660046,0.628605,0.468565,0.601423,-658.987913822721
9,55,3.111111,2.888889,0.468565,0.676186,0.601423,0.584025,0.725963,0.591253,0.468565,0.667853,-651.320494770621
9,55,3.111111,2.888889,0.468565,0.676186,0.601423,0.584025,0.935493,0.683912,0.468565,0.667853,-661.16369930864
9,55,3.111111,2.888889,0.468565,0.676186,0.601423,0.584025,0.454372,0.299073,0.468565,0.468565,-650.184187851344
9,56,3.555556,2.444444,0.468565,0.624531,0.571899,0.560029,0.587769,0.615193,0.468565,0.601423,-647.427610869195
9,56,3.555556,2.444444,0.468565,0.624531,0.571899,0.560029,0.591082,0.627797,0.468565,0.601423,-649.333599039873
9,56,3.555556,2.444444,0.468565,0.624531,0.571899,0.560029,0.667568,0.55189,0.468565,0.601423,-659.456044560474
9,56,3.555556,2.444444,0.468565,0.624531,0.571899,0.560029,0.416703,0.387095,0.468565,0.468565,-651.34317747052
9,56,3.555556,2.444444,0.468565,0.624531,0.571899,0.560029,0.766665,0.639942,0.468565,0.601423,-658.964528995197
9,56,3.555556,2.444444,0.468565,0.624531,0.571899,0.560029,0.516482,0.627891,0.468565,0.601423,-659.172128534297
9,56,3.555556,2.444444,0.468565,0.624531,0.571899,0.560029,0.660206,0.607295,0.468565,0.534994,-657.237009612966
9,56,3.555556,2.444444,0.468565,0.624531,0.571899,0.560029,0.898562,0.486598,0.468565,0.601423,-661.095826022172
9,56,3.555556,2.444444,0.468565,0.624531,0.571899,0.560029,0.515739,0.49656,0.468565,0.534994,-649.147643025666
9,57,3.555556,2.444444,0.468565,0.589656,0.571899,0.524332,0.567006,0.603994,0.468565,0.601423,-647.084263557795
9,57,3.555556,2.444444,0.468565,0.589656,0.571899,0.524332,0.472952,0.516442,0.468565,0.601423,-642.186978491413
9,57,3.555556,2.444444,0.468565,0.589656,0.571899,0.524332,0.702408,0.560279,0.468565,0.601423,-658.841980891763
9,57,3.555556,2.444444,0.468565,0.589656,0.571899,0.524332,0.461397,0.437719,0.468565,0.468565,-648.680222437616
9,57,3.555556,2.444444,0.468565,0.589656,0.571899,0.524332,0.694663,0.522043,0.468565,0.601423,-651.677475432592
9,57,3.555556,2.444444,0.468565,0.589656,0.571899,0.524332,0.545165,0.545306,0.468565,0.601423,-657.713874671128
9,57,3.555556,2.444444,0.468565,0.589656,0.571899,0.524332,0.681929,0.59686,0.468565,0.534994,-657.553683354617
9,57,3.555556,2.444444,0.468565,0.589656,0.571899,0.524332,0.656687,0.388963,0.468565,0.601423,-651.582554382999
9,57,3.555556,2.444444,0.468565,0.589656,0.571899,0.524332,0.524697,0.547387,0.468565,0.534994,-649.483629841823
9,58,3.111111,2.888889,0.468565,0.709344,0.601423,0.535486,0.656041,0.650467,0.468565,0.667853,-657.904775692421
9,58,3.111111,2.888889,0.468565,0.709344,0.601423,0.535486,0.782617,0.547349,0.468565,0.601423,-658.35640525194
9,58,3.111111,2.888889,0.468565,0.709344,0.601423,0.535486,0.706328,0.624477,0.468565,0.667853,-651.087439114022
9,58,3.111111,2.888889,0.468565,0.709344,0.601423,0.535486,0.612061,0.298764,0.468565,0.468565,-659.001759003646
9,58,3.111111,2.888889,0.468565,0.709344,0.601423,0.535486,0.782622,0.611635,0.468565,0.601423,-658.228134137344
9,58,3.111111,2.888889,0.468565,0.709344,0.601423,0.535486,0.599905,0.627885,0.468565,0.601423,-656.899471053499
9,58,3.111111,2.888889,0.468565,0.709344,0.601423,0.535486,0.612074,0.35492,0.468565,0.468565,-659.071954806773
9,58,3.111111,2.888889,0.468565,0.709344,0.601423,0.535486,0.70632,0.493208,0.468565,0.667853,-651.117791561349
9,58,3.111111,2.888889,0.468565,0.709344,0.601423,0.535486,0.926126,0.610664,0.468565,0.667853,-661.177472332891
9,59,3.777778,2.222222,0.468565,0.563783,0.557137,0.56528,0.579273,0.660136,0.468565,0.601423,-647.076668939654
9,59,3.777778,2.222222,0.468565,0.563783,0.557137,0.56528,0.524694,0.614879,0.468565,0.534994,-649.260962128974
9,59,3.777778,2.222222,0.468565,0.563783,0.557137,0.56528,0.681279,0.573773,0.468565,0.601423,-658.992018686617
9,59,3.777778,2.222222,0.468565,0.563783,0.557137,0.56528,0.420662,0.512766,0.468565,0.534994,-642.491567944725
9,59,3.777778,2.222222,0.468565,0.563783,0.557137,0.56528,0.551161,0.613994,0.468565,0.534994,-657.780544221146
9,59,3.777778,2.222222,0.468565,0.563783,0.557137,0.56528,0.464634,0.554022,0.468565,0.534994,-658.81408860222
9,59,3.777778,2.222222,0.468565,0.563783,0.557137,0.56528,0.651694,0.447696,0.468565,0.534994,-660.032255943227
9,59,3.777778,2.222222,0.468565,0.563783,0.557137,0.56528,0.69363,0.500737,0.468565,0.601423,-658.952322482848
9,59,3.777778,2.222222,0.468565,0.563783,0.557137,0.56528,0.507016,0.609519,0.468565,0.534994,-648.59335043526
9,60,3.333333,2.666667,0.468565,0.570437,0.557137,0.464243,0.55151,0.478587,0.468565,0.601423,-647.601134711362
9,60,3.333333,2.666667,0.468565,0.570437,0.557137,0.464243,0.420662,0.474059,0.468565,0.534994,-642.279401085893
9,60,3.333333,2.666667,0.468565,0.570437,0.557137,0.464243,0.646438,0.53871,0.468565,0.601423,-659.336417354674
9,60,3.333333,2.666667,0.468565,0.570437,0.557137,0.464243,0.546388,0.496926,0.468565,0.534994,-648.570666860878
9,60,3.333333,2.666667,0.468565,0.570437,0.557137,0.464243,0.465681,0.53011,0.468565,0.534994,-659.334612926568
9,60,3.333333,2.666667,0.468565,0.570437,0.557137,0.464243,0.46568,0.398542,0.468565,0.534994,-659.54436860134
9,60,3.333333,2.666667,0.468565,0.570437,0.557137,0.464243,0.646447,0.449901,0.468565,0.534994,-658.572214399763
9,60,3.333333,2.666667,0.468565,0.570437,0.557137,0.464243,0.870987,0.240408,0.468565,0.601423,-653.624983484295
9,60,3.333333,2.666667,0.468565,0.570437,0.557137,0.464243,0.520136,0.570942,0.468565,0.534994,-647.125628707611
9,61,3.555556,2.444444,0.468565,0.569361,0.571899,0.600856,0.564995,0.693151,0.468565,0.601423,-649.199477481996
9,61,3.555556,2.444444,0.468565,0.569361,0.571899,0.600856,0.571844,0.659165,0.468565,0.601423,-649.782863146544
9,61,3.555556,2.444444,0.468565,0.569361,0.571899,0.600856,0.549211,0.671173,0.468565,0.601423,-659.065776029887
9,61,3.555556,2.444444,0.468565,0.569361,0.571899,0.600856,0.483059,0.594745,0.468565,0.534994,-649.569339850209
9,61,3.555556,2.444444,0.468565,0.569361,0.571899,0.600856,0.701302,0.661444,0.468565,0.601423,-660.089376407188
9,61,3.555556,2.444444,0.468565,0.569361,0.571899,0.600856,0.49956,0.514567,0.468565,0.534994,-658.381756447655
9,61,3.555556,2.444444,0.468565,0.569361,0.571899,0.600856,0.608054,0.554897,0.468565,0.601423,-661.761844177837
9,61,3.555556,2.444444,0.468565,0.569361,0.571899,0.600856,0.730899,0.621789,0.468565,0.601423,-658.702245991201
9,61,3.555556,2.444444,0.468565,0.569361,0.571899,0.600856,0.415325,0.43677,0.468565,0.468565,-649.588506400119
9,62,2.888889,3.111111,0.468565,0.767635,0.616186,0.659108,0.808677,0.780283,0.468565,0.667853,-659.104863501683
9,62,2.888889,3.111111,0.468565,0.767635,0.616186,0.659108,0.808677,0.677639,0.468565,0.601423,-657.837368418115
9,62,2.888889,3.111111,0.468565,0.767635,0.616186,0.659108,0.806916,0.738714,0.468565,0.667853,-660.391863234581
9,62,2.888889,3.111111,0.468565,0.767635,0.616186,0.659108,0.666881,0.585543,0.468565,0.534994,-658.037541047373
9,62,2.888889,3.111111,0.468565,0.767635,0.616186,0.659108,0.784897,0.702039,0.468565,0.601423,-658.518349928679
9,62,2.888889,3.111111,0.468565,0.767635,0.616186,0.659108,0.684693,0.439537,0.468565,0.534994,-659.539589665298
9,62,2.888889,3.111111,0.468565,0.767635,0.616186,0.659108,0.751633,0.660155,0.468565,0.601423,-659.091405499168
9,62,2.888889,3.111111,0.468565,0.767635,0.616186,0.659108,0.775595,0.632421,0.468565,0.667853,-651.075840353311
9,62,2.888889,3.111111,0.468565,0.767635,0.616186,0.659108,0.820746,0.715639,0.468565,0.667853,-658.965090302219
9,63,3.777778,2.222222,0.468565,0.504798,0.557137,0.570541,0.499899,0.565363,0.468565,0.534994,-647.502091005268
9,63,3.777778,2.222222,0.468565,0.504798,0.557137,0.570541,0.485448,0.534202,0.468565,0.601423,-642.904698029076
9,63,3.777778,2.222222,0.468565,0.504798,0.557137,0.570541,0.521964,0.564609,0.468565,0.534994,-657.644041170808
9,63,3.777778,2.222222,0.468565,0.504798,0.557137,0.570541,0.467395,0.568069,0.468565,0.534994,-650.608409385399
9,63,3.777778,2.222222,0.468565,0.504798,0.557137,0.570541,0.509891,0.656222,0.468565,0.601423,-660.279699897318
9,63,3.777778,2.222222,0.468565,0.504798,0.557137,0.570541,0.458032,0.500056,0.468565,0.534994,-660.616821329353
9,63,3.777778,2.222222,0.468565,0.504798,0.557137,0.570541,0.508833,0.545462,0.468565,0.601423,-660.251748223483
9,63,3.777778,2.222222,0.468565,0.504798,0.557137,0.570541,0.602234,0.56688,0.468565,0.534994,-657.771322795857
9,63,3.777778,2.222222,0.468565,0.504798,0.557137,0.570541,0.48949,0.634003,0.468565,0.534994,-647.753871139713
9,64,3.111111,2.888889,0.468565,0.602018,0.571899,0.437933,0.579448,0.575658,0.468565,0.601423,-656.916158305426
9,64,3.111111,2.888889,0.468565,0.602018,0.571899,0.437933,0.706328,0.390731,0.468565,0.601423,-650.595952706814
9,64,3.111111,2.888889,0.468565,0.602018,0.571899,0.437933,0.560696,0.575745,0.468565,0.601423,-658.402922090597
9,64,3.111111,2.888889,0.468565,0.602018,0.571899,0.437933,0.63786,0.452361,0.468565,0.534994,-658.349653186309
9,64,3.111111,2.888889,0.468565,0.602018,0.571899,0.437933,0.560688,0.531749,0.468565,0.601423,-658.402499691552
9,64,3.111111,2.888889,0.468565,0.602018,0.571899,0.437933,0.547761,0.250308,0.468565,0.534994,-662.163161847509
9,64,3.111111,2.888889,0.468565,0.602018,0.571899,0.437933,0.57945,0.514128,0.468565,0.601423,-656.916591105809
9,64,3.111111,2.888889,0.468565,0.602018,0.571899,0.437933,0.539614,0.263763,0.468565,0.468565,-658.979692087212
9,64,3.111111,2.888889,0.468565,0.602018,0.571899,0.437933,0.70632,0.386958,0.468565,0.601423,-650.596097978725
9,65,3.111111,2.888889,0.468565,0.749983,0.601423,0.657278,0.775573,0.686462,0.468565,0.601423,-656.315290670433
9,65,3.111111,2.888889,0.468565,0.749983,0.601423,0.657278,0.734119,0.714809,0.468565,0.601423,-657.135126155748
9,65,3.111111,2.888889,0.468565,0.749983,0.601423,0.657278,0.780162,0.678848,0.468565,0.601423,-658.188437719434
9,65,3.111111,2.888889,0.468565,0.749983,0.601423,0.657278,0.692699,0.542827,0.468565,0.601423,-651.198562743091
9,65,3.111111,2.888889,0.468565,0.749983,0.601423,0.657278,0.780166,0.689759,0.468565,0.601423,-658.431871895652
9,65,3.111111,2.888889,0.468565,0.749983,0.601423,0.657278,0.692685,0.594126,0.468565,0.601423,-651.248090299167
9,65,3.111111,2.888889,0.468565,0.749983,0.601423,0.657278,0.73415,0.732747,0.468565,0.601423,-657.360890090107
9,65,3.111111,2.888889,0.468565,0.749983,0.601423,0.657278,0.78017,0.708754,0.468565,0.601423,-658.2503827344
9,65,3.111111,2.888889,0.468565,0.749983,0.601423,0.657278,0.780124,0.56717,0.468565,0.601423,-658.587401400409
9,66,3.111111,2.888889,0.468565,0.620304,0.571899,0.445917,0.591085,0.579599,0.468565,0.601423,-648.679049750617
9,66,3.111111,2.888889,0.468565,0.620304,0.571899,0.445917,0.444197,0.195812,0.468565,0.468565,-650.092501881019
9,66,3.111111,2.888889,0.468565,0.620304,0.571899,0.445917,0.766644,0.587421,0.468565,0.601423,-658.515108787116
9,66,3.111111,2.888889,0.468565,0.620304,0.571899,0.445917,0.586205,0.415037,0.468565,0.601423,-660.487458000357
9,66,3.111111,2.888889,0.468565,0.620304,0.571899,0.445917,0.479739,0.482128,0.468565,0.534994,-649.553226578112
9,66,3.111111,2.888889,0.468565,0.620304,0.571899,0.445917,0.643059,0.194596,0.468565,0.534994,-651.363896628827
9,66,3.111111,2.888889,0.468565,0.620304,0.571899,0.445917,0.898546,0.478906,0.468565,0.601423,-660.785728224519
9,66,3.111111,2.888889,0.468565,0.620304,0.571899,0.445917,0.586204,0.484482,0.468565,0.601423,-660.086330342165
9,66,3.111111,2.888889,0.468565,0.620304,0.571899,0.445917,0.587056,0.59527,0.468565,0.601423,-646.972503654378
9,67,3.333333,2.666667,0.468565,0.654795,0.571899,0.491967,0.607772,0.624455,0.468565,0.601423,-646.736998392404
9,67,3.333333,2.666667,0.468565,0.654795,0.571899,0.491967,0.555441,0.561218,0.468565,0.534994,-646.606046065418
9,67,3.333333,2.666667,0.468565,0.654795,0.571899,0.491967,0.898562,0.347839,0.468565,0.601423,-660.445282803172
9,67,3.333333,2.666667,0.468565,0.654795,0.571899,0.491967,0.643066,0.502685,0.468565,0.601423,-651.416916450698
9,67,3.333333,2.666667,0.468565,0.654795,0.571899,0.491967,0.36837,0.209996,0.468565,0.468565,-643.900684997293
9,67,3.333333,2.666667,0.468565,0.654795,0.571899,0.491967,0.731704,0.476885,0.468565,0.534994,-658.647376075359
9,67,3.333333,2.666667,0.468565,0.654795,0.571899,0.491967,0.742919,0.620609,0.468565,0.601423,-659.095681557769
9,67,3.333333,2.666667,0.468565,0.654795,0.571899,0.491967,0.755454,0.58184,0.468565,0.601423,-658.470046450619
9,67,3.333333,2.666667,0.468565,0.654795,0.571899,0.491967,0.589863,0.502176,0.468565,0.601423,-648.864987404924
9,68,3.333333,2.666667,0.468565,0.613586,0.571899,0.482228,0.535438,0.537207,0.468565,0.534994,-646.674598043395
9,68,3.333333,2.666667,0.468565,0.613586,0.571899,0.482228,0.583146,0.543639,0.468565,0.601423,-648.685325564027
9,68,3.333333,2.666667,0.468565,0.613586,0.571899,0.482228,0.667568,0.394131,0.468565,0.534994,-658.556171436003
9,68,3.333333,2.666667,0.468565,0.613586,0.571899,0.482228,0.870987,0.268985,0.468565,0.601423,-653.401568736646
9,68,3.333333,2.666667,0.468565,0.613586,0.571899,0.482228,0.416703,0.3612,0.468565,0.468565,-650.796725617505
9,68,3.333333,2.666667,0.468565,0.613586,0.571899,0.482228,0.694663,0.494481,0.468565,0.601424,-651.192003700494
9,68,3.333333,2.666667,0.468565,0.613586,0.571899,0.482228,0.516482,0.573918,0.468565,0.601423,-659.185583049983
9,68,3.333333,2.666667,0.468565,0.613586,0.571899,0.482228,0.686007,0.618279,0.468565,0.601423,-657.656686025166
9,68,3.333333,2.666667,0.468565,0.613586,0.571899,0.482228,0.551282,0.548208,0.468565,0.601423,-649.261277446639
9,69,3.555556,2.444444,0.468565,0.592471,0.557137,0.512743,0.547217,0.599506,0.468565,0.601423,-638.383059871631
9,69,3.555556,2.444444,0.468565,0.592471,0.557137,0.512743,0.551932,0.520554,0.468565,0.534994,-649.140784868499
9,69,3.555556,2.444444,0.468565,0.592471,0.557137,0.512743,0.551944,0.525113,0.468565,0.534994,-649.14106734354
9,69,3.555556,2.444444,0.468565,0.592471,0.557137,0.512743,0.551941,0.545448,0.468565,0.534994,-649.141184177312
9,69,3.555556,2.444444,0.468565,0.592471,0.557137,0.512743,0.551945,0.589195,0.468565,0.534994,-649.140757562323
9,69,3.555556,2.444444,0.468565,0.592471,0.557137,0.512743,0.417644,0.516737,0.468565,0.534994,-642.964461331492
9,69,3.555556,2.444444,0.468565,0.592471,0.557137,0.512743,0.870974,0.469521,0.468565,0.601423,-661.37822187585
9,69,3.555556,2.444444,0.468565,0.592471,0.557137,0.512743,0.870993,0.331872,0.468565,0.601423,-661.377971663421
9,69,3.555556,2.444444,0.468565,0.592471,0.557137,0.512743,0.417646,0.516742,0.468565,0.534994,-642.964056553584
9,70,3.555556,2.444444,0.468565,0.556501,0.557137,0.444968,0.482433,0.439934,0.468565,0.534994,-638.335620919926
9,70,3.555556,2.444444,0.468565,0.556501,0.557137,0.444968,0.417644,0.305899,0.468565,0.534994,-642.382594295875
9,70,3.555556,2.444444,0.468565,0.556501,0.557137,0.444968,0.587482,0.611167,0.468565,0.601423,-649.524878369821
9,70,3.555556,2.444444,0.468565,0.556501,0.557137,0.444968,0.488235,0.47852,0.468565,0.534994,-649.498870995705
9,70,3.555556,2.444444,0.468565,0.556501,0.557137,0.444968,0.587486,0.596241,0.468565,0.601423,-649.461103236881
9,70,3.555556,2.444444,0.468565,0.556501,0.557137,0.444968,0.668357,0.359242,0.468565,0.601423,-660.616213449867
9,70,3.555556,2.444444,0.468565,0.556501,0.557137,0.444968,0.488231,0.526329,0.468565,0.534994,-649.763563997519
9,70,3.555556,2.444444,0.468565,0.556501,0.557137,0.444968,0.870993,0.228195,0.468565,0.534994,-661.423277963406
9,70,3.555556,2.444444,0.468565,0.556501,0.557137,0.444968,0.417646,0.459187,0.468565,0.534994,-642.414959152731
9,71,3.777778,2.222222,0.468565,0.503277,0.557137,0.510139,0.482959,0.481204,0.468565,0.534994,-637.925682774649
9,71,3.777778,2.222222,0.468565,0.503277,0.557137,0.510139,0.512128,0.487224,0.468565,0.534994,-649.3464702567
9,71,3.777778,2.222222,0.468565,0.503277,0.557137,0.510139,0.483489,0.592621,0.468565,0.601423,-642.550240032369
9,71,3.777778,2.222222,0.468565,0.503277,0.557137,0.510139,0.525845,0.57119,0.468565,0.534994,-647.580369158642
9,71,3.777778,2.222222,0.468565,0.503277,0.557137,0.510139,0.482425,0.593133,0.468565,0.601423,-642.236447669357
9,71,3.777778,2.222222,0.468565,0.503277,0.557137,0.510139,0.505005,0.377849,0.468565,0.601423,-659.878063596876
9,71,3.777778,2.222222,0.468565,0.503277,0.557137,0.510139,0.463611,0.565106,0.468565,0.534994,-650.86635846823
9,71,3.777778,2.222222,0.468565,0.503277,0.557137,0.510139,0.642834,0.39325,0.468565,0.534994,-659.707536981345
9,71,3.777778,2.222222,0.468565,0.503277,0.557137,0.510139,0.431198,0.529677,0.468565,0.534994,-642.820786680386
9,72,3.555556,2.444444,0.468565,0.529929,0.571899,0.524434,0.417647,0.392747,0.468565,0.468565,-638.584498311641
9,72,3.555556,2.444444,0.468565,0.529929,0.571899,0.524434,0.48243,0.484192,0.468565,0.601424,-642.312549176002
9,72,3.555556,2.444444,0.468565,0.529929,0.571899,0.524434,0.482432,0.611196,0.468565,0.601423,-642.31214328042
9,72,3.555556,2.444444,0.468565,0.529929,0.571899,0.524434,0.536826,0.541864,0.468565,0.601423,-649.563752752388
9,72,3.555556,2.444444,0.468565,0.529929,0.571899,0.524434,0.53683,0.593934,0.468565,0.601423,-649.56352921731
9,72,3.555556,2.444444,0.468565,0.529929,0.571899,0.524434,0.668367,0.483614,0.468565,0.601423,-661.014645221195
9,72,3.555556,2.444444,0.468565,0.529929,0.571899,0.524434,0.668357,0.471277,0.468565,0.601423,-661.014131109998
9,72,3.555556,2.444444,0.468565,0.529929,0.571899,0.524434,0.488231,0.551035,0.468565,0.534994,-649.503510177435
9,72,3.555556,2.444444,0.468565,0.529929,0.571899,0.524434,0.488237,0.590046,0.468565,0.534994,-649.503947668443
9,73,2.666667,3.333333,0.468565,0.863642,0.64571,0.719591,0.819884,0.810694,0.468565,0.667853,-658.296471044559
9,73,2.666667,3.333333,0.468565,0.863642,0.64571,0.719591,0.819862,0.764986,0.468565,0.667853,-658.296752634115
9,73,2.666667,3.333333,0.468565,0.863642,0.64571,0.719591,0.819862,0.764986,0.468565,0.667853,-658.296843176336
9,73,2.666667,3.333333,0.468565,0.863642,0.64571,0.719591,0.819884,0.810694,0.468565,0.667853,-658.296856000445
9,73,2.666667,3.333333,0.468565,0.863642,0.64571,0.719591,0.963061,0.761944,0.468565,0.667853,-660.19993555355
9,73,2.666667,3.333333,0.468565,0.863642,0.64571,0.719591,0.963057,0.723468,0.468565,0.667853,-660.199897177369
9,73,2.666667,3.333333,0.468565,0.863642,0.64571,0.719591,0.963057,0.723468,0.468565,0.667853,-660.199917161342
9,73,2.666667,3.333333,0.468565,0.863642,0.64571,0.719591,0.963061,0.761944,0.468565,0.667853,-660.200314521625
9,73,2.666667,3.333333,0.468565,0.863642,0.64571,0.719591,0.641054,0.354132,0.468565,0.468565,-657.45666645636
9,74,3.111111,2.888889,0.468565,0.772695,0.616186,0.688964,0.744296,0.671162,0.468565,0.667853,-651.245482168979
9,74,3.111111,2.888889,0.468565,0.772695,0.616186,0.688964,0.775573,0.744033,0.468565,0.601423,-656.005406676991
9,74,3.111111,2.888889,0.468565,0.772695,0.616186,0.688964,0.791345,0.640649,0.468565,0.667853,-658.982865622268
9,74,3.111111,2.888889,0.468565,0.772695,0.616186,0.688964,0.744295,0.784186,0.468565,0.601423,-656.529319039297
9,74,3.111111,2.888889,0.468565,0.772695,0.616186,0.688964,0.791382,0.765794,0.468565,0.667853,-658.982698795483
9,74,3.111111,2.888889,0.468565,0.772695,0.616186,0.688964,0.744288,0.721934,0.468565,0.667853,-651.245346964062
9,74,3.111111,2.888889,0.468565,0.772695,0.616186,0.688964,0.718493,0.642297,0.468565,0.534994,-656.318548202716
9,74,3.111111,2.888889,0.468565,0.772695,0.616186,0.688964,0.926129,0.597713,0.468565,0.601423,-660.302269149987
9,74,3.111111,2.888889,0.468565,0.772695,0.616186,0.688964,0.718458,0.632908,0.468565,0.534994,-656.319438644026
9,75,3.333333,2.666667,0.468565,0.650675,0.601423,0.682339,0.594972,0.793844,0.468565,0.601424,-648.362175949966
9,75,3.333333,2.666667,0.468565,0.650675,0.601423,0.682339,0.735317,0.774572,0.468565,0.667853,-659.563318887924
9,75,3.333333,2.666667,0.468565,0.650675,0.601423,0.682339,0.735317,0.746866,0.468565,0.601423,-658.300350642408
9,75,3.333333,2.666667,0.468565,0.650675,0.601423,0.682339,0.537742,0.793833,0.468565,0.667853,-641.435888200798
9,75,3.333333,2.666667,0.468565,0.650675,0.601423,0.682339,0.735317,0.746866,0.468565,0.601423,-658.247301936275
9,75,3.333333,2.666667,0.468565,0.650675,0.601423,0.682339,0.455565,0.461942,0.468565,0.468565,-647.945006714533
9,75,3.333333,2.666667,0.468565,0.650675,0.601423,0.682339,0.870962,0.586615,0.468565,0.667853,-653.928553057943
9,75,3.333333,2.666667,0.468565,0.650675,0.601423,0.682339,0.735317,0.774572,0.468565,0.667853,-659.498516597571
9,75,3.333333,2.666667,0.468565,0.650675,0.601423,0.682339,0.455565,0.461942,0.468565,0.468565,-648.062913160807
9,76,3.777778,2.222222,0.468565,0.596473,0.571899,0.71204,0.472961,0.749134,0.468565,0.601423,-641.26561909877
9,76,3.777778,2.222222,0.468565,0.596473,0.571899,0.71204,0.731784,0.789138,0.468565,0.601423,-656.617529127626
9,76,3.777778,2.222222,0.468565,0.596473,0.571899,0.71204,0.7068,0.770717,0.468565,0.601423,-659.031564363904
9,76,3.777778,2.222222,0.468565,0.596473,0.571899,0.71204,0.553394,0.787485,0.468565,0.601423,-648.280295658805
9,76,3.777778,2.222222,0.468565,0.596473,0.571899,0.71204,0.58526,0.797146,0.468565,0.601423,-657.344279017315
9,76,3.777778,2.222222,0.468565,0.596473,0.571899,0.71204,0.432269,0.53806,0.468565,0.468565,-649.170867721638
9,76,3.777778,2.222222,0.468565,0.596473,0.571899,0.71204,0.672817,0.549246,0.468565,0.534994,-659.677912365416
9,76,3.777778,2.222222,0.468565,0.596473,0.571899,0.71204,0.698047,0.73575,0.468565,0.601423,-658.786409367458
9,76,3.777778,2.222222,0.468565,0.596473,0.571899,0.71204,0.514926,0.691687,0.468565,0.534994,-648.812249687656
9,77,3.555556,2.444444,0.468565,0.593056,0.586661,0.600457,0.537742,0.647253,0.468565,0.667853,-642.660426438797
9,77,3.555556,2.444444,0.468565,0.593056,0.586661,0.600457,0.67032,0.628646,0.468565,0.534994,-656.991281828735
9,77,3.555556,2.444444,0.468565,0.593056,0.586661,0.600457,0.694629,0.557202,0.468565,0.667853,-652.681441221242
9,77,3.555556,2.444444,0.468565,0.593056,0.586661,0.600457,0.535211,0.634661,0.468565,0.534994,-646.703388560221
9,77,3.555556,2.444444,0.468565,0.593056,0.586661,0.600457,0.560696,0.678226,0.468565,0.667853,-659.928342840816
9,77,3.555556,2.444444,0.468565,0.593056,0.586661,0.600457,0.438712,0.379342,0.468565,0.468565,-650.922623184765
9,77,3.555556,2.444444,0.468565,0.593056,0.586661,0.600457,0.694649,0.587218,0.468565,0.667853,-652.291994814118
9,77,3.555556,2.444444,0.468565,0.593056,0.586661,0.600457,0.670344,0.637275,0.468565,0.534994,-657.058839278558
9,77,3.555556,2.444444,0.468565,0.593056,0.586661,0.600457,0.535202,0.654287,0.468565,0.534994,-646.920073093791
9,78,3.555556,2.444444,0.468565,0.539324,0.586661,0.609553,0.50128,0.643448,0.468565,0.534994,-649.5841532507
9,78,3.555556,2.444444,0.468565,0.539324,0.586661,0.609553,0.547218,0.673427,0.468565,0.667853,-642.462259787766
9,78,3.555556,2.444444,0.468565,0.539324,0.586661,0.609553,0.501283,0.643416,0.468565,0.534994,-649.584399647725
9,78,3.555556,2.444444,0.468565,0.539324,0.586661,0.609553,0.547216,0.691219,0.468565,0.667853,-642.461862557991
9,78,3.555556,2.444444,0.468565,0.539324,0.586661,0.609553,0.501287,0.564488,0.468565,0.534994,-649.584352782779
9,78,3.555556,2.444444,0.468565,0.539324,0.586661,0.609553,0.501281,0.564366,0.468565,0.534994,-649.584370071739
9,78,3.555556,2.444444,0.468565,0.539324,0.586661,0.609553,0.668357,0.509381,0.468565,0.667853,-661.830696060126
9,78,3.555556,2.444444,0.468565,0.539324,0.586661,0.609553,0.668349,0.682231,0.468565,0.667853,-661.831031644231
9,78,3.555556,2.444444,0.468565,0.539324,0.586661,0.609553,0.417645,0.513999,0.468565,0.468565,-638.991021413986
9,79,3.777778,2.222222,0.468565,0.544255,0.571899,0.508835,0.570162,0.633038,0.468565,0.601424,-649.35734539588
9,79,3.777778,2.222222,0.468565,0.544255,0.571899,0.508835,0.483489,0.585212,0.468565,0.601423,-642.198839170865
9,79,3.777778,2.222222,0.468565,0.544255,0.571899,0.508835,0.483489,0.585212,0.468565,0.601423,-642.199340460454
9,79,3.777778,2.222222,0.468565,0.544255,0.571899,0.508835,0.570162,0.633038,0.468565,0.601424,-649.35793700244
9,79,3.777778,2.222222,0.468565,0.544255,0.571899,0.508835,0.485474,0.489467,0.468565,0.534994,-649.05172322564
9,79,3.777778,2.222222,0.468565,0.544255,0.571899,0.508835,0.417638,0.33481,0.468565,0.534994,-643.476342012095
9,79,3.777778,2.222222,0.468565,0.544255,0.571899,0.508835,0.73173,0.474952,0.468565,0.601423,-659.242246916773
9,79,3.777778,2.222222,0.468565,0.544255,0.571899,0.508835,0.73173,0.474952,0.468565,0.601423,-659.242656773071
9,79,3.777778,2.222222,0.468565,0.544255,0.571899,0.508835,0.424422,0.368835,0.468565,0.468565,-639.32221343172
9,80,3.333333,2.666667,0.468565,0.762799,0.601423,0.691642,0.775606,0.750235,0.468565,0.601424,-656.060360276945
9,80,3.333333,2.666667,0.468565,0.762799,0.601423,0.691642,0.756379,0.58691,0.468565,0.601423,-659.15089567568
9,80,3.333333,2.666667,0.468565,0.762799,0.601423,0.691642,0.756379,0.58691,0.468565,0.601423,-659.150601889181
9,80,3.333333,2.666667,0.468565,0.762799,0.601423,0.691642,0.775606,0.750235,0.468565,0.601424,-656.060735661596
